SURVEY_DATE	PRODUCT_ID	PRODUCT_NAME	PRICE	VAT	EXCISE	NET	CHANGE
2.07.2018	1	Euro-Super 95	1632.24	294.34	728.4	609.5	-4.48
2.07.2018	2	Automotive gas oil	1511.55	272.57	617.4	621.58	-4.73
2.07.2018	3	Heating gas oil	1290.6	232.73	403.21	654.66	8.83
2.07.2018	5	LPG	675.83	121.87	147.27	406.69	-0.4
2.07.2018	6	Residual fuel oil	882.58	80.23	166.84	635.51	3.82
2.07.2018	8	Heavy fuel oil	468.91	0	31.39	437.52	9.93
9.07.2018	1	Euro-Super 95	1632.66	294.41	728.4	609.85	0.42
9.07.2018	2	Automotive gas oil	1511.89	272.64	617.4	621.85	0.34
9.07.2018	3	Heating gas oil	1290.95	232.79	403.21	654.95	0.35
9.07.2018	5	LPG	675.42	121.8	147.27	406.35	-0.41
9.07.2018	6	Residual fuel oil	882.17	80.2	166.84	635.13	-0.41
9.07.2018	8	Heavy fuel oil	470.94	0	31.39	439.55	2.03
16.07.2018	1	Euro-Super 95	1632.4	294.37	728.4	609.63	-0.26
16.07.2018	2	Automotive gas oil	1510.94	272.46	617.4	621.08	-0.95
16.07.2018	3	Heating gas oil	1281.23	231.04	403.21	646.98	-9.72
16.07.2018	5	LPG	675.26	121.77	147.27	406.22	-0.16
16.07.2018	6	Residual fuel oil	878.53	79.87	166.84	631.82	-3.64
16.07.2018	8	Heavy fuel oil	466.01	0	31.39	434.62	-4.93
23.07.2018	1	Euro-Super 95	1629.3	293.81	728.4	607.09	-3.1
23.07.2018	2	Automotive gas oil	1507.11	271.77	617.4	617.94	-3.83
23.07.2018	3	Heating gas oil	1277.75	230.41	403.21	644.13	-3.48
23.07.2018	5	LPG	675.22	121.76	147.27	406.19	-0.04
23.07.2018	6	Residual fuel oil	878.54	79.87	166.84	631.83	0.01
23.07.2018	8	Heavy fuel oil	465.74	0	31.39	434.35	-0.27
30.07.2018	1	Euro-Super 95	1627.7	293.52	728.4	605.78	-1.6
30.07.2018	2	Automotive gas oil	1505.34	271.45	617.4	616.49	-1.77
30.07.2018	3	Heating gas oil	1285.86	231.88	403.21	650.77	8.11
30.07.2018	5	LPG	674.94	121.71	147.27	405.96	-0.28
30.07.2018	6	Residual fuel oil	884.06	80.37	166.84	636.85	5.52
30.07.2018	8	Heavy fuel oil	471.9	0	31.39	440.51	6.16
6.08.2018	1	Euro-Super 95	1628.76	293.71	728.4	606.65	1.06
6.08.2018	2	Automotive gas oil	1506.2	271.61	617.4	617.19	0.86
6.08.2018	3	Heating gas oil	1282.71	231.31	403.21	648.19	-3.15
6.08.2018	5	LPG	675.44	121.8	147.27	406.37	0.5
6.08.2018	6	Residual fuel oil	879.18	79.93	166.84	632.41	-4.88
6.08.2018	8	Heavy fuel oil	463.78	0	31.39	432.39	-8.12
13.08.2018	1	Euro-Super 95	1629.3	293.81	728.4	607.09	0.54
13.08.2018	2	Automotive gas oil	1505.87	271.55	617.4	616.92	-0.33
13.08.2018	3	Heating gas oil	1282.79	231.32	403.21	648.26	0.08
13.08.2018	5	LPG	677.46	122.16	147.27	408.03	2.02
13.08.2018	6	Residual fuel oil	878.29	79.84	166.84	631.61	-0.89
13.08.2018	8	Heavy fuel oil	460.52	0	31.39	429.13	-3.26
20.08.2018	1	Euro-Super 95	1627.86	293.55	728.4	605.91	-1.44
20.08.2018	2	Automotive gas oil	1505.12	271.42	617.4	616.3	-0.75
20.08.2018	3	Heating gas oil	1288.74	232.4	403.21	653.13	5.95
20.08.2018	5	LPG	678.49	122.35	147.27	408.87	1.03
20.08.2018	6	Residual fuel oil	878.29	79.84	166.84	631.61	0
20.08.2018	8	Heavy fuel oil	457.03	0	31.39	425.64	-3.49
27.08.2018	1	Euro-Super 95	1628.98	293.75	728.4	606.83	1.12
27.08.2018	2	Automotive gas oil	1506.86	271.73	617.4	617.73	1.74
27.08.2018	3	Heating gas oil	1295.4	233.6	403.21	658.59	6.66
27.08.2018	5	LPG	679.69	122.57	147.27	409.85	1.2
27.08.2018	6	Residual fuel oil	885.96	80.54	166.84	638.58	7.67
27.08.2018	8	Heavy fuel oil	466.47	0	31.39	435.08	9.44
3.09.2018	1	Euro-Super 95	1633.66	294.59	728.4	610.67	4.68
3.09.2018	2	Automotive gas oil	1513.18	272.87	617.4	622.91	6.32
3.09.2018	3	Heating gas oil	1303.25	235.01	403.21	665.03	7.85
3.09.2018	5	LPG	679.96	122.62	147.27	410.07	0.27
3.09.2018	6	Residual fuel oil	889.9	80.9	166.84	642.16	3.94
3.09.2018	8	Heavy fuel oil	471.37	0	31.39	439.98	4.9
10.09.2018	1	Euro-Super 95	1642.55	296.2	728.4	617.95	8.89
10.09.2018	2	Automotive gas oil	1524.47	274.9	617.4	632.17	11.29
10.09.2018	3	Heating gas oil	1301.57	234.71	403.21	663.65	-1.68
10.09.2018	5	LPG	692.79	124.93	147.27	420.59	12.83
10.09.2018	6	Residual fuel oil	888.33	80.76	166.84	640.73	-1.57
10.09.2018	8	Heavy fuel oil	463.15	0	31.39	431.76	-8.22
17.09.2018	1	Euro-Super 95	1642.69	296.22	728.4	618.07	0.14
17.09.2018	2	Automotive gas oil	1525.41	275.07	617.4	632.94	0.94
17.09.2018	3	Heating gas oil	1305.73	235.46	403.21	667.06	4.16
17.09.2018	5	LPG	693.52	125.06	147.27	421.19	0.73
17.09.2018	6	Residual fuel oil	888.32	80.76	166.84	640.72	-0.01
17.09.2018	8	Heavy fuel oil	466.72	0	31.39	435.33	3.57
24.09.2018	1	Euro-Super 95	1641.8	296.06	728.4	617.34	-0.89
24.09.2018	2	Automotive gas oil	1524.91	274.98	617.4	632.53	-0.5
24.09.2018	3	Heating gas oil	1304.88	235.31	403.21	666.36	-0.85
24.09.2018	5	LPG	690.56	124.53	147.27	418.76	-2.96
24.09.2018	6	Residual fuel oil	888.49	80.77	166.84	640.88	0.17
24.09.2018	8	Heavy fuel oil	470.03	0	31.39	438.64	3.31
1.10.2018	1	Euro-Super 95	1644.2	296.5	728.4	619.3	2.4
1.10.2018	2	Automotive gas oil	1528.4	275.61	617.4	635.39	3.49
1.10.2018	3	Heating gas oil	1323.29	238.63	403.21	681.45	18.41
1.10.2018	5	LPG	691.39	124.68	147.27	419.44	0.83
1.10.2018	6	Residual fuel oil	900.98	81.91	166.84	652.23	12.49
1.10.2018	8	Heavy fuel oil	488.63	0	31.39	457.24	18.6
8.10.2018	1	Euro-Super 95	1657.58	298.91	728.4	630.27	13.38
8.10.2018	2	Automotive gas oil	1548.39	279.22	617.4	651.77	19.99
8.10.2018	3	Heating gas oil	1343.47	242.27	403.21	697.99	20.18
8.10.2018	5	LPG	704.11	126.97	147.27	429.87	12.72
8.10.2018	6	Residual fuel oil	931.42	84.67	166.84	679.91	30.44
8.10.2018	8	Heavy fuel oil	524.95	0	31.39	493.56	36.32
15.10.2018	1	Euro-Super 95	1665.05	300.25	728.4	636.4	7.47
15.10.2018	2	Automotive gas oil	1565.52	282.31	617.4	665.81	17.13
15.10.2018	3	Heating gas oil	1340.12	241.66	403.21	695.25	-3.35
15.10.2018	5	LPG	710.55	128.13	147.27	435.15	6.44
15.10.2018	6	Residual fuel oil	919.64	83.6	166.84	669.2	-11.78
15.10.2018	8	Heavy fuel oil	501.28	0	31.39	469.89	-23.67
22.10.2018	1	Euro-Super 95	1661.21	299.56	728.4	633.25	-3.84
22.10.2018	2	Automotive gas oil	1567.14	282.6	617.4	667.14	1.62
22.10.2018	3	Heating gas oil	1340.09	241.66	403.21	695.22	-0.03
22.10.2018	5	LPG	711.44	128.29	147.27	435.88	0.89
22.10.2018	6	Residual fuel oil	917.07	83.37	166.84	666.86	-2.57
22.10.2018	8	Heavy fuel oil	499.81	0	31.39	468.42	-1.47
29.10.2018	1	Euro-Super 95	1655.7	298.57	728.4	628.73	-5.51
29.10.2018	2	Automotive gas oil	1565.31	282.27	617.4	665.64	-1.83
29.10.2018	3	Heating gas oil	1328.78	239.62	403.21	685.95	-11.31
29.10.2018	5	LPG	712.32	128.45	147.27	436.6	0.88
29.10.2018	6	Residual fuel oil	908.5	82.59	166.84	659.07	-8.57
29.10.2018	8	Heavy fuel oil	506.31	0	31.39	474.92	6.5
5.11.2018	1	Euro-Super 95	1649.26	297.41	728.4	623.45	-6.44
5.11.2018	2	Automotive gas oil	1562.23	281.71	617.4	663.12	-3.08
5.11.2018	3	Heating gas oil	1316.37	237.38	403.21	675.78	-12.41
5.11.2018	5	LPG	711.71	128.34	147.27	436.1	-0.61
5.11.2018	6	Residual fuel oil	901.21	81.93	166.84	652.44	-7.29
5.11.2018	8	Heavy fuel oil	493	0	31.39	461.61	-13.31
12.11.2018	1	Euro-Super 95	1636.86	295.17	728.4	613.29	-12.4
12.11.2018	2	Automotive gas oil	1554.38	280.3	617.4	656.68	-7.85
12.11.2018	3	Heating gas oil	1313.46	236.85	403.21	673.4	-2.91
12.11.2018	5	LPG	705.21	127.17	147.27	430.77	-6.5
12.11.2018	6	Residual fuel oil	895.41	81.4	166.84	647.17	-5.8
12.11.2018	8	Heavy fuel oil	484.17	0	31.39	452.78	-8.83
19.11.2018	1	Euro-Super 95	1619.37	292.02	728.4	598.95	-17.49
19.11.2018	2	Automotive gas oil	1543.8	278.39	617.4	648.01	-10.58
19.11.2018	3	Heating gas oil	1298.61	234.18	403.21	661.22	-14.85
19.11.2018	5	LPG	702.42	126.67	147.27	428.48	-2.79
19.11.2018	6	Residual fuel oil	884.46	80.41	166.84	637.21	-10.95
19.11.2018	8	Heavy fuel oil	466.78	0	31.39	435.39	-17.39
26.11.2018	1	Euro-Super 95	1595.69	287.75	728.4	579.54	-23.68
26.11.2018	2	Automotive gas oil	1526.55	275.28	617.4	633.87	-17.25
26.11.2018	3	Heating gas oil	1275.13	229.94	403.21	641.98	-23.48
26.11.2018	5	LPG	700.03	126.23	147.27	426.53	-2.39
26.11.2018	6	Residual fuel oil	869.76	79.07	166.84	623.85	-14.7
26.11.2018	8	Heavy fuel oil	429.68	0	31.39	398.29	-37.1
3.12.2018	1	Euro-Super 95	1565.3	282.27	728.4	554.63	-30.39
3.12.2018	2	Automotive gas oil	1501.48	270.76	617.4	613.32	-25.07
3.12.2018	3	Heating gas oil	1250.16	225.44	403.21	621.51	-24.97
3.12.2018	5	LPG	696.98	125.68	147.27	424.03	-3.05
3.12.2018	6	Residual fuel oil	862.36	78.4	166.84	617.12	-7.4
3.12.2018	8	Heavy fuel oil	421.2	0	31.39	389.81	-8.48
10.12.2018	1	Euro-Super 95	1533.5	276.53	728.4	528.57	-31.8
10.12.2018	2	Automotive gas oil	1474.67	265.92	617.4	591.35	-26.81
10.12.2018	3	Heating gas oil	1246.72	224.82	403.21	618.69	-3.44
10.12.2018	5	LPG	673.82	121.51	147.27	405.04	-23.16
10.12.2018	6	Residual fuel oil	859.39	78.13	166.84	614.42	-2.97
10.12.2018	8	Heavy fuel oil	417.04	0	31.39	385.65	-4.16
17.12.2018	1	Euro-Super 95	1520.36	274.16	728.4	517.8	-13.14
17.12.2018	2	Automotive gas oil	1460.96	263.45	617.4	580.11	-13.71
17.12.2018	3	Heating gas oil	1246.65	224.81	403.21	618.63	-0.07
17.12.2018	5	LPG	665.11	119.94	147.27	397.9	-8.71
17.12.2018	6	Residual fuel oil	850.97	77.36	166.84	606.77	-8.42
17.12.2018	8	Heavy fuel oil	416.82	0	31.39	385.43	-0.22
7.01.2019	1	Euro-Super 95	1486	267.97	728.4	489.63	-34.36
7.01.2019	2	Automotive gas oil	1428.88	257.67	617.4	553.81	-32.08
7.01.2019	3	Heating gas oil	1264.19	227.97	403.21	633.01	17.54
7.01.2019	5	LPG	658.7	118.78	147.27	392.65	-6.41
7.01.2019	6	Residual fuel oil	884.44	80.4	166.84	637.2	33.47
7.01.2019	8	Heavy fuel oil	430.33	0	31.39	398.94	13.51
14.01.2019	1	Euro-Super 95	1482.55	267.35	728.4	486.8	-3.45
14.01.2019	2	Automotive gas oil	1426.01	257.15	617.4	551.46	-2.87
14.01.2019	3	Heating gas oil	1269.38	228.9	403.21	637.27	5.19
14.01.2019	5	LPG	657.66	118.59	147.27	391.8	-1.04
14.01.2019	6	Residual fuel oil	883.33	80.3	166.84	636.19	-1.11
14.01.2019	8	Heavy fuel oil	443.11	0	31.39	411.72	12.78
21.01.2019	1	Euro-Super 95	1491.59	268.98	728.4	494.21	9.04
21.01.2019	2	Automotive gas oil	1436.28	259	617.4	559.88	10.27
21.01.2019	3	Heating gas oil	1282.07	231.19	403.21	647.67	12.69
21.01.2019	5	LPG	656.96	118.47	147.27	391.22	-0.7
21.01.2019	6	Residual fuel oil	898.38	81.67	166.84	649.87	15.05
21.01.2019	8	Heavy fuel oil	448.56	0	31.39	417.17	5.45
28.01.2019	1	Euro-Super 95	1494.5	269.5	728.4	496.6	2.91
28.01.2019	2	Automotive gas oil	1440.68	259.79	617.4	563.49	4.4
28.01.2019	3	Heating gas oil	1288.7	232.39	403.21	653.1	6.63
28.01.2019	5	LPG	656.12	118.32	147.27	390.53	-0.84
28.01.2019	6	Residual fuel oil	901.38	81.94	166.84	652.6	3
28.01.2019	8	Heavy fuel oil	453.78	0	31.39	422.39	5.22
4.02.2019	1	Euro-Super 95	1499.38	270.38	728.4	500.6	4.88
4.02.2019	2	Automotive gas oil	1445.62	260.69	617.4	567.53	4.94
4.02.2019	3	Heating gas oil	1279	230.64	403.21	645.15	-9.7
4.02.2019	5	LPG	655.23	118.16	147.27	389.8	-0.89
4.02.2019	6	Residual fuel oil	849	77.18	166.84	604.98	-52.38
4.02.2019	8	Heavy fuel oil	461.56	0	31.39	430.17	7.78
11.02.2019	1	Euro-Super 95	1508.24	271.98	728.4	507.86	8.86
11.02.2019	2	Automotive gas oil	1451.68	261.78	617.4	572.5	6.06
11.02.2019	3	Heating gas oil	1283.11	231.38	403.21	648.52	4.11
11.02.2019	5	LPG	657.94	118.64	147.27	392.03	2.71
11.02.2019	6	Residual fuel oil	866.89	78.81	166.84	621.24	17.89
11.02.2019	8	Heavy fuel oil	465.56	0	31.39	434.17	4
18.02.2019	1	Euro-Super 95	1517.76	273.69	728.4	515.67	9.52
18.02.2019	2	Automotive gas oil	1461.93	263.63	617.4	580.9	10.25
18.02.2019	3	Heating gas oil	1298.72	234.2	403.21	661.31	15.61
18.02.2019	5	LPG	658.57	118.76	147.27	392.54	0.63
18.02.2019	6	Residual fuel oil	870.6	79.15	166.84	624.61	3.71
18.02.2019	8	Heavy fuel oil	481.33	0	31.39	449.94	15.77
25.02.2019	1	Euro-Super 95	1534.68	276.75	728.4	529.53	16.92
25.02.2019	2	Automotive gas oil	1479.85	266.86	617.4	595.59	17.92
25.02.2019	3	Heating gas oil	1306.38	235.58	403.21	667.59	7.66
25.02.2019	5	LPG	657.65	118.59	147.27	391.79	-0.92
25.02.2019	6	Residual fuel oil	870.9	79.17	166.84	624.89	0.3
25.02.2019	8	Heavy fuel oil	488.88	0	31.39	457.49	7.55
4.03.2019	1	Euro-Super 95	1542.33	278.13	728.4	535.8	7.65
4.03.2019	2	Automotive gas oil	1486.87	268.12	617.4	601.35	7.02
4.03.2019	3	Heating gas oil	1305.72	235.46	403.21	667.05	-0.66
4.03.2019	5	LPG	657.77	118.61	147.27	391.89	0.12
4.03.2019	6	Residual fuel oil	872.6	79.33	166.84	626.43	1.7
4.03.2019	8	Heavy fuel oil	484	0	31.39	452.61	-4.88
11.03.2019	1	Euro-Super 95	1548.72	279.28	728.4	541.04	6.39
11.03.2019	2	Automotive gas oil	1493.17	269.26	617.4	606.51	6.3
11.03.2019	3	Heating gas oil	1310.07	236.24	403.21	670.62	4.35
11.03.2019	5	LPG	655.47	118.2	147.27	390	-2.3
11.03.2019	6	Residual fuel oil	877.7	79.79	166.84	631.07	5.1
11.03.2019	8	Heavy fuel oil	487.25	0	31.39	455.86	3.25
18.03.2019	1	Euro-Super 95	1554.03	280.23	728.4	545.4	5.31
18.03.2019	2	Automotive gas oil	1496.38	269.84	617.4	609.14	3.21
18.03.2019	3	Heating gas oil	1310.76	236.37	403.21	671.18	0.69
18.03.2019	5	LPG	655.33	118.17	147.27	389.89	-0.14
18.03.2019	6	Residual fuel oil	861.2	78.29	166.84	616.07	-16.5
18.03.2019	8	Heavy fuel oil	495.44	0	31.39	464.05	8.19
25.03.2019	1	Euro-Super 95	1562.82	281.82	728.4	552.6	8.79
25.03.2019	2	Automotive gas oil	1497.19	269.99	617.4	609.8	0.81
25.03.2019	3	Heating gas oil	1307.34	235.75	403.21	668.38	-3.42
25.03.2019	5	LPG	656.03	118.3	147.27	390.46	0.7
25.03.2019	6	Residual fuel oil	859.5	78.14	166.84	614.52	-1.7
25.03.2019	8	Heavy fuel oil	490.22	0	31.39	458.83	-5.22
1.04.2019	1	Euro-Super 95	1573.56	283.76	728.4	561.4	10.74
1.04.2019	2	Automotive gas oil	1497.71	270.08	617.4	610.23	0.52
1.04.2019	3	Heating gas oil	1308.83	236.02	403.21	669.6	1.49
1.04.2019	5	LPG	656.4	118.37	147.27	390.76	0.37
1.04.2019	6	Residual fuel oil	859.3	78.12	166.84	614.34	-0.2
1.04.2019	8	Heavy fuel oil	490.78	0	31.39	459.39	0.56
8.04.2019	1	Euro-Super 95	1588.6	286.47	728.4	573.73	15.04
8.04.2019	2	Automotive gas oil	1499.16	270.34	617.4	611.42	1.45
8.04.2019	3	Heating gas oil	1316.55	237.41	403.21	675.93	7.72
8.04.2019	5	LPG	653.92	117.92	147.27	388.73	-2.48
8.04.2019	6	Residual fuel oil	862	78.36	166.84	616.8	2.7
8.04.2019	8	Heavy fuel oil	496.56	0	31.39	465.17	5.78
15.04.2019	1	Euro-Super 95	1604.64	289.36	728.4	586.88	16.04
15.04.2019	2	Automotive gas oil	1505.5	271.48	617.4	616.62	6.34
15.04.2019	3	Heating gas oil	1323.76	238.71	403.21	681.84	7.21
15.04.2019	5	LPG	653.24	117.8	147.27	388.17	-0.68
15.04.2019	6	Residual fuel oil	864.3	78.57	166.84	618.89	2.3
15.04.2019	8	Heavy fuel oil	496.33	0	31.39	464.94	-0.23
22.04.2019	1	Euro-Super 95	1615.23	291.27	728.4	595.56	10.59
22.04.2019	2	Automotive gas oil	1511.49	272.56	617.4	621.53	5.99
22.04.2019	3	Heating gas oil	1327.79	239.44	403.21	685.14	4.03
22.04.2019	5	LPG	653.74	117.89	147.27	388.58	0.5
22.04.2019	6	Residual fuel oil	864.1	78.55	166.84	618.71	-0.2
22.04.2019	8	Heavy fuel oil	495	0	31.39	463.61	-1.33
29.04.2019	1	Euro-Super 95	1625.87	293.19	728.4	604.28	10.64
29.04.2019	2	Automotive gas oil	1519.7	274.04	617.4	628.26	8.21
29.04.2019	3	Heating gas oil	1337.46	241.18	403.21	693.07	9.67
29.04.2019	5	LPG	656.03	118.3	147.27	390.46	2.29
29.04.2019	6	Residual fuel oil	874.8	79.53	166.84	628.43	10.7
29.04.2019	8	Heavy fuel oil	511	0	31.39	479.61	16
6.05.2019	1	Euro-Super 95	1627.81	293.54	728.4	605.87	1.94
6.05.2019	2	Automotive gas oil	1519.07	273.93	617.4	627.74	-0.63
6.05.2019	3	Heating gas oil	1335.26	240.78	403.21	691.27	-2.2
6.05.2019	5	LPG	645.01	116.31	147.27	381.43	-11.02
6.05.2019	6	Residual fuel oil	869.9	79.08	166.84	623.98	-4.9
6.05.2019	8	Heavy fuel oil	504.22	0	31.39	472.83	-6.78
13.05.2019	1	Euro-Super 95	1625.82	293.18	728.4	604.24	-1.99
13.05.2019	2	Automotive gas oil	1518.33	273.8	617.4	627.13	-0.74
13.05.2019	3	Heating gas oil	1330.75	239.97	403.21	687.57	-4.51
13.05.2019	5	LPG	652.32	117.63	147.27	387.42	7.31
13.05.2019	6	Residual fuel oil	866	78.73	166.84	620.43	-3.9
13.05.2019	8	Heavy fuel oil	495	0	31.39	463.61	-9.22
20.05.2019	1	Euro-Super 95	1624.17	292.88	728.4	602.89	-1.65
20.05.2019	2	Automotive gas oil	1517.75	273.69	617.4	626.66	-0.58
20.05.2019	3	Heating gas oil	1343.5	242.27	403.21	698.02	12.75
20.05.2019	5	LPG	651.65	117.51	147.27	386.87	-0.67
20.05.2019	6	Residual fuel oil	874.6	79.51	166.84	628.25	8.6
20.05.2019	8	Heavy fuel oil	501.89	0	31.39	470.5	6.89
27.05.2019	1	Euro-Super 95	1631.14	294.14	728.4	608.6	6.97
27.05.2019	2	Automotive gas oil	1524.63	274.93	617.4	632.3	6.88
27.05.2019	3	Heating gas oil	1324.07	238.77	403.21	682.09	-19.43
27.05.2019	5	LPG	652.39	117.64	147.27	387.48	0.74
27.05.2019	6	Residual fuel oil	858.6	78.05	166.84	613.71	-16
27.05.2019	8	Heavy fuel oil	495.22	0	31.39	463.83	-6.67
3.06.2019	1	Euro-Super 95	1621.9	292.47	728.4	601.03	-9.24
3.06.2019	2	Automotive gas oil	1514.36	273.08	617.4	623.88	-10.27
3.06.2019	3	Heating gas oil	1313.11	236.79	403.21	673.11	-10.96
3.06.2019	5	LPG	651.9	117.56	147.27	387.07	-0.49
3.06.2019	6	Residual fuel oil	854.2	77.65	166.84	609.71	-4.4
3.06.2019	8	Heavy fuel oil	498.22	0	31.39	466.83	3
10.06.2019	1	Euro-Super 95	1605.95	289.6	728.4	587.95	-15.95
10.06.2019	2	Automotive gas oil	1497.42	270.03	617.4	609.99	-16.94
10.06.2019	3	Heating gas oil	1278.67	230.58	403.21	644.88	-34.44
10.06.2019	5	LPG	640.26	115.46	147.27	377.53	-11.64
10.06.2019	6	Residual fuel oil	824	74.91	166.84	582.25	-30.2
10.06.2019	8	Heavy fuel oil	485.25	0	31.39	453.86	-12.97
17.06.2019	1	Euro-Super 95	1595.79	287.77	728.4	579.62	-10.16
17.06.2019	2	Automotive gas oil	1486.77	268.11	617.4	601.26	-10.65
17.06.2019	3	Heating gas oil	1275.79	230.06	403.21	642.52	-2.88
17.06.2019	5	LPG	637.45	114.95	147.27	375.23	-2.81
17.06.2019	6	Residual fuel oil	836	76	166.84	593.16	12
17.06.2019	8	Heavy fuel oil	466.13	0	31.39	434.74	-19.12
24.06.2019	1	Euro-Super 95	1590.01	286.72	728.4	574.89	-5.78
24.06.2019	2	Automotive gas oil	1480.69	267.01	617.4	596.28	-6.08
24.06.2019	3	Heating gas oil	1282.37	231.25	403.21	647.91	6.58
24.06.2019	5	LPG	635.78	114.65	147.27	373.86	-1.67
24.06.2019	6	Residual fuel oil	842.9	76.63	166.84	599.43	6.9
24.06.2019	8	Heavy fuel oil	478.38	0	31.39	446.99	12.25
1.07.2019	1	Euro-Super 95	1588.76	286.5	728.4	573.86	-1.25
1.07.2019	2	Automotive gas oil	1478.85	266.68	617.4	594.77	-1.84
1.07.2019	3	Heating gas oil	1287.25	232.13	403.21	651.91	4.88
1.07.2019	5	LPG	635.16	114.54	147.27	373.35	-0.62
1.07.2019	6	Residual fuel oil	853.2	77.56	166.84	608.8	10.3
1.07.2019	8	Heavy fuel oil	497.5	0	31.39	466.11	19.12
8.07.2019	1	Euro-Super 95	1590.42	286.8	728.4	575.22	1.66
8.07.2019	2	Automotive gas oil	1480.9	267.05	617.4	596.45	2.05
8.07.2019	3	Heating gas oil	1291.86	232.96	403.21	655.69	4.61
8.07.2019	5	LPG	624.3	112.58	147.27	364.45	-10.86
8.07.2019	6	Residual fuel oil	850.5	77.32	166.84	606.34	-2.7
8.07.2019	8	Heavy fuel oil	496.5	0	31.39	465.11	-1
15.07.2019	1	Euro-Super 95	1596.75	287.94	728.4	580.41	6.33
15.07.2019	2	Automotive gas oil	1484.47	267.69	617.4	599.38	3.57
15.07.2019	3	Heating gas oil	1310.11	236.25	403.21	670.65	18.25
15.07.2019	5	LPG	620.52	111.9	147.27	361.35	-3.78
15.07.2019	6	Residual fuel oil	864.4	78.58	166.84	618.98	13.9
15.07.2019	8	Heavy fuel oil	513.38	0	31.39	481.99	16.88
22.07.2019	1	Euro-Super 95	1599.93	288.51	728.4	583.02	3.18
22.07.2019	2	Automotive gas oil	1487.01	268.15	617.4	601.46	2.54
22.07.2019	3	Heating gas oil	1300.68	234.55	403.21	662.92	-9.43
22.07.2019	5	LPG	620.1	111.82	147.27	361.01	-0.42
22.07.2019	6	Residual fuel oil	846.9	76.99	166.84	603.07	-17.5
22.07.2019	8	Heavy fuel oil	485	0	31.39	453.61	-28.38
29.07.2019	1	Euro-Super 95	1592.01	287.08	728.4	576.53	-7.92
29.07.2019	2	Automotive gas oil	1478.29	266.58	617.4	594.31	-8.72
29.07.2019	3	Heating gas oil	1303.79	235.11	403.21	665.47	3.11
29.07.2019	5	LPG	618.39	111.51	147.27	359.61	-1.71
29.07.2019	6	Residual fuel oil	852.4	77.49	166.84	608.07	5.5
29.07.2019	8	Heavy fuel oil	486.44	0	31.39	455.05	1.44
5.08.2019	1	Euro-Super 95	1592.34	287.14	728.4	576.8	0.33
5.08.2019	2	Automotive gas oil	1478.79	266.67	617.4	594.72	0.5
5.08.2019	3	Heating gas oil	1304.54	235.24	403.21	666.09	0.75
5.08.2019	5	LPG	613.88	110.7	147.27	355.91	-4.51
5.08.2019	6	Residual fuel oil	853.4	77.58	166.84	608.98	1
5.08.2019	8	Heavy fuel oil	484.67	0	31.39	453.28	-1.77
12.08.2019	1	Euro-Super 95	1579.93	284.91	728.4	566.62	-12.41
12.08.2019	2	Automotive gas oil	1466.93	264.53	617.4	585	-11.86
12.08.2019	3	Heating gas oil	1290.11	232.64	403.21	654.26	-14.43
12.08.2019	5	LPG	606.26	109.33	147.27	349.66	-7.62
12.08.2019	6	Residual fuel oil	838.5	76.23	166.84	595.43	-14.9
12.08.2019	8	Heavy fuel oil	458.56	0	31.39	427.17	-26.11
19.08.2019	1	Euro-Super 95	1571.8	283.44	728.4	559.96	-8.13
19.08.2019	2	Automotive gas oil	1458.8	263.06	617.4	578.34	-8.13
19.08.2019	3	Heating gas oil	1290.07	232.64	403.21	654.22	-0.04
19.08.2019	5	LPG	609.74	109.95	147.27	352.52	3.48
19.08.2019	6	Residual fuel oil	837.1	76.1	166.84	594.16	-1.4
19.08.2019	8	Heavy fuel oil	455.56	0	31.39	424.17	-3
26.08.2019	1	Euro-Super 95	1568.66	282.87	728.4	557.39	-3.14
26.08.2019	2	Automotive gas oil	1456.84	262.71	617.4	576.73	-1.96
26.08.2019	3	Heating gas oil	1294.46	233.43	403.21	657.82	4.39
26.08.2019	5	LPG	607.2	109.5	147.27	350.43	-2.54
26.08.2019	6	Residual fuel oil	835.9	75.99	166.84	593.07	-1.2
26.08.2019	8	Heavy fuel oil	466.11	0	31.39	434.72	10.55
2.09.2019	1	Euro-Super 95	1566.06	282.4	728.4	555.26	-2.6
2.09.2019	2	Automotive gas oil	1455	262.38	617.4	575.22	-1.84
2.09.2019	3	Heating gas oil	1289.17	232.47	403.21	653.49	-5.29
2.09.2019	5	LPG	606.08	109.29	147.27	349.52	-1.12
2.09.2019	6	Residual fuel oil	824.5	74.95	166.84	582.71	-11.4
2.09.2019	8	Heavy fuel oil	453.57	0	31.39	422.18	-12.54
9.09.2019	1	Euro-Super 95	1565.19	282.25	728.4	554.54	-0.87
9.09.2019	2	Automotive gas oil	1454.98	262.37	617.4	575.21	-0.02
9.09.2019	3	Heating gas oil	1305.57	235.43	403.21	666.93	16.4
9.09.2019	5	LPG	603.43	108.82	147.27	347.34	-2.65
9.09.2019	6	Residual fuel oil	839.1	76.28	166.84	595.98	14.6
9.09.2019	8	Heavy fuel oil	457.22	0	31.39	425.83	3.65
16.09.2019	1	Euro-Super 95	1570.5	283.2	728.4	558.9	5.31
16.09.2019	2	Automotive gas oil	1463.15	263.85	617.4	581.9	8.17
16.09.2019	3	Heating gas oil	1313.86	236.93	403.21	673.72	8.29
